year,from_country,to_country,traj_count
2001,US,UY,2
2001,US,UZ,2
2001,US,VE,9
2001,US,YE,2
2001,US,ZA,16
2001,UY,AR,2
2001,UY,BR,2
2001,UY,CH,1
2001,UY,ES,4
2001,UY,FR,2
2001,UY,GB,2
2001,UY,IL,1
2001,UY,US,5
2001,UZ,IT,1
2001,UZ,RU,2
2001,UZ,US,3
2001,VA,BE,1
2001,VA,IT,1
2001,VA,PL,1
2001,VE,AR,1
2001,VE,BR,5
2001,VE,CH,1
2001,VE,CO,5
2001,VE,CW,1
2001,VE,DE,2
2001,VE,ES,40
2001,VE,FR,5
2001,VE,GB,6
2001,VE,MX,3
2001,VE,PA,1
2001,VE,PE,1
2001,VE,PR,1
2001,VE,PT,1
2001,VE,US,25
2001,VE,ZA,1
2001,VG,IL,1
2001,VN,AT,1
2001,VN,AU,11
2001,VN,BE,9
2001,VN,CA,2
2001,VN,CN,1
2001,VN,CZ,1
2001,VN,DE,4
2001,VN,ES,1
2001,VN,FR,14
2001,VN,GB,4
2001,VN,JP,7
2001,VN,KR,6
2001,VN,NL,4
2001,VN,NO,1
2001,VN,SE,1
2001,VN,SG,2
2001,VN,TH,14
2001,VN,US,7
2001,WS,JP,2
2001,XK,GR,1
2001,XK,RS,1
2001,YE,AE,1
2001,YE,AU,1
2001,YE,EG,2
2001,YE,GB,1
2001,YE,IN,2
2001,YE,IQ,1
2001,YE,JO,2
2001,YE,MD,1
2001,YE,MY,1
2001,YE,QA,1
2001,YE,SD,2
2001,YE,SY,1
2001,ZA,AE,1
2001,ZA,AU,5
2001,ZA,BE,1
2001,ZA,CA,8
2001,ZA,CH,3
2001,ZA,CN,2
2001,ZA,DE,7
2001,ZA,FR,1
2001,ZA,GB,32
2001,ZA,IE,1
2001,ZA,LS,3
2001,ZA,MW,1
2001,ZA,NL,5
2001,ZA,NO,1
2001,ZA,NZ,4
2001,ZA,SA,1
2001,ZA,TZ,1
2001,ZA,US,23
2001,ZA,ZW,4
2001,ZM,AT,1
2001,ZM,BW,1
2001,ZM,IN,1
2001,ZM,JP,1
2001,ZM,MW,1
2001,ZM,NL,1
2001,ZM,SE,1
2001,ZM,SZ,1
2001,ZM,US,1
2001,ZM,ZA,1
2001,ZW,AU,2
2001,ZW,BW,3
2001,ZW,GB,5
2001,ZW,ID,1
2001,ZW,KE,1
2001,ZW,LS,1
2001,ZW,MW,1
2001,ZW,NL,1
2001,ZW,NZ,1
2001,ZW,TZ,1
2001,ZW,US,1
2001,ZW,ZA,9
2001,ZW,ZM,1
2002,AD,ES,1
2002,AE,AU,4
2002,AE,BH,1
2002,AE,CA,2
2002,AE,DE,1
2002,AE,EG,3
2002,AE,GB,4
2002,AE,IN,3
2002,AE,IT,1
2002,AE,JP,1
2002,AE,MY,1
2002,AE,NL,1
2002,AE,PK,3
2002,AE,QA,2
2002,AE,SA,1
2002,AE,SD,1
2002,AE,US,1
2002,AF,JP,1
2002,AL,BA,1
2002,AL,CA,1
2002,AL,DE,3
2002,AL,ES,1
2002,AL,GB,3
2002,AL,GR,1
2002,AL,IL,1
2002,AL,IT,2
2002,AL,NL,1
2002,AL,US,4
2002,AM,FR,2
2002,AM,GR,2
2002,AM,IT,2
2002,AM,KR,1
2002,AM,MX,1
2002,AM,SE,1
2002,AM,SG,1
2002,AM,SY,2
2002,AM,US,2
2002,AO,BR,1
2002,AO,ES,2
2002,AR,AT,2
2002,AR,AU,2
2002,AR,BE,1
2002,AR,BO,1
2002,AR,BR,17
2002,AR,CA,5
2002,AR,CH,1
2002,AR,CL,8
2002,AR,CO,2
2002,AR,CR,3
2002,AR,CU,1
2002,AR,DE,8
2002,AR,EC,4
2002,AR,ES,45
2002,AR,FR,10
2002,AR,GB,1
2002,AR,IL,1
2002,AR,IT,4
2002,AR,JP,1
2002,AR,MX,4
2002,AR,NL,2
2002,AR,PE,3
2002,AR,PL,1
2002,AR,PT,3
2002,AR,PY,1
2002,AR,SE,2
2002,AR,US,50
2002,AR,UY,4
2002,AR,ZA,1
2002,AT,AU,3
2002,AT,BA,2
2002,AT,BD,1
2002,AT,CA,2
2002,AT,CH,10
2002,AT,CN,1
2002,AT,DE,25
2002,AT,DK,1
2002,AT,EC,1
2002,AT,EG,7
2002,AT,ES,6
2002,AT,FR,3
2002,AT,GB,16
2002,AT,HR,1
2002,AT,HU,6
2002,AT,ID,2
2002,AT,IE,1
2002,AT,IT,6
2002,AT,JP,1
2002,AT,MX,1
2002,AT,NL,3
2002,AT,NO,2
2002,AT,NZ,1
2002,AT,PL,1
2002,AT,PT,2
2002,AT,SA,1
2002,AT,SE,4
2002,AT,SG,1
2002,AT,SI,1
2002,AT,TH,1
2002,AT,TR,1
2002,AT,TW,1
2002,AT,UA,1
2002,AT,US,20
2002,AT,VN,1
2002,AU,AE,4
2002,AU,AR,1
2002,AU,AT,1
2002,AU,BD,4
2002,AU,BE,1
2002,AU,BN,1
2002,AU,CA,17
2002,AU,CH,9
2002,AU,CL,1
2002,AU,CM,2
2002,AU,CN,6
2002,AU,CO,1
2002,AU,CZ,1
2002,AU,DE,18
2002,AU,DK,3
2002,AU,EG,2
2002,AU,FJ,1
2002,AU,FR,13
2002,AU,GB,79
2002,AU,GR,1
2002,AU,HK,7
2002,AU,ID,10
2002,AU,IE,4
2002,AU,IN,3
2002,AU,IR,4
2002,AU,IT,5
2002,AU,JM,1
2002,AU,JO,1
2002,AU,JP,11
2002,AU,KR,3
2002,AU,KW,1
2002,AU,MO,1
2002,AU,MY,10
2002,AU,NL,5
2002,AU,NO,2
2002,AU,NZ,15
2002,AU,PG,1
2002,AU,PH,1
2002,AU,PK,2
2002,AU,PL,1
2002,AU,SA,1
2002,AU,SE,4
2002,AU,SG,7
2002,AU,TH,4
2002,AU,TL,1
2002,AU,TT,1
2002,AU,TW,1
2002,AU,US,109
2002,AU,VN,2
2002,AU,VU,1
2002,AU,YE,1
2002,AU,ZA,4
2002,AZ,BE,1
2002,AZ,DE,1
2002,AZ,EC,1
2002,AZ,FR,1
2002,AZ,GB,1
2002,AZ,JO,1
2002,AZ,RU,1
2002,AZ,TR,5
2002,AZ,US,3
2002,BA,AU,1
2002,BA,DE,2
2002,BA,ES,1
2002,BA,HR,1
2002,BA,RS,5
2002,BA,US,2
2002,BB,GB,2
2002,BB,US,1
2002,BD,AU,10
2002,BD,BE,1
2002,BD,CA,6
2002,BD,DE,2
2002,BD,EH,1
2002,BD,GB,13
2002,BD,IE,1
2002,BD,IN,1
2002,BD,JP,14
2002,BD,KR,3
2002,BD,MY,2
2002,BD,NL,1
2002,BD,NO,2
2002,BD,NP,2
2002,BD,NZ,1
2002,BD,PS,1
2002,BD,QA,1
2002,BD,SA,2
2002,BD,SE,3
2002,BD,SG,7
2002,BD,TH,5
2002,BD,US,5
2002,BE,AE,1
2002,BE,AT,1
2002,BE,AU,1
2002,BE,BD,1
2002,BE,BJ,1
2002,BE,BR,2
2002,BE,CA,5
2002,BE,CD,2
2002,BE,CH,4
2002,BE,CL,6
2002,BE,CN,1
2002,BE,CO,2
2002,BE,DE,7
2002,BE,EC,1
2002,BE,EG,1
2002,BE,ES,10
2002,BE,FI,4
2002,BE,FR,19
2002,BE,GB,25
2002,BE,GH,2
2002,BE,GR,2
2002,BE,HK,1
2002,BE,HU,1
2002,BE,ID,2
2002,BE,IE,4
2002,BE,IT,14
2002,BE,JP,4
2002,BE,LT,2
2002,BE,LU,3
2002,BE,MA,1
2002,BE,MX,1
2002,BE,MZ,1
2002,BE,NL,12
2002,BE,PL,3
2002,BE,PT,7
2002,BE,SA,2
2002,BE,SE,1
2002,BE,SN,1
2002,BE,SY,1
2002,BE,TR,4
2002,BE,US,18
2002,BE,ZA,4
2002,BF,BE,2
2002,BF,GN,1
2002,BF,TG,1
2002,BF,US,1
2002,BG,AT,1
2002,BG,BE,1
2002,BG,CL,1
2002,BG,DE,9
2002,BG,EG,1
2002,BG,ES,1
2002,BG,FI,1
2002,BG,FR,5
2002,BG,GB,10
2002,BG,HU,1
2002,BG,IE,1
2002,BG,IT,3
2002,BG,JP,1
2002,BG,KW,1
2002,BG,KZ,1
2002,BG,NL,3
2002,BG,NO,1
2002,BG,PL,2
2002,BG,PT,1
2002,BG,RU,1
2002,BG,SE,1
2002,BG,SY,1
2002,BG,US,5
2002,BH,AE,2
2002,BH,GB,3
2002,BH,OM,1
2002,BJ,BE,1
2002,BJ,CI,1
2002,BJ,SN,1
2002,BJ,US,2
2002,BN,HK,1
2002,BN,TH,1
2002,BO,BE,2
2002,BO,BR,2
2002,BO,CL,1
2002,BO,CN,1
2002,BO,CO,3
2002,BO,CR,1
2002,BO,EC,1
2002,BO,ES,6
2002,BO,MX,2
2002,BO,NL,2
2002,BO,PE,2
2002,BO,PY,1
2002,BO,SE,1
2002,BO,US,4
2002,BR,AO,1
2002,BR,AR,7
2002,BR,AU,10
2002,BR,BE,4
2002,BR,BG,1
2002,BR,CA,17
2002,BR,CH,4
2002,BR,CL,2
2002,BR,CO,5
2002,BR,CR,2
2002,BR,CU,1
2002,BR,CV,1
2002,BR,CZ,1
2002,BR,DE,38
2002,BR,DK,2
2002,BR,ES,33
2002,BR,FI,1
2002,BR,FR,52
2002,BR,GB,38
2002,BR,GW,1
2002,BR,HR,2
2002,BR,IE,1
2002,BR,IT,15
2002,BR,JP,5
2002,BR,MA,1
2002,BR,MX,3
2002,BR,MZ,2
2002,BR,NL,7
2002,BR,NZ,2
2002,BR,PE,5
2002,BR,PT,44
2002,BR,PY,1
2002,BR,RU,2
2002,BR,SE,2
2002,BR,US,121
2002,BR,UY,2
2002,BR,VE,4
2002,BS,CN,1
2002,BS,US,1
2002,BT,CA,1
2002,BT,IN,1
2002,BT,NL,1
2002,BT,SY,1
2002,BT,TH,1
2002,BT,US,1
2002,BW,AU,1
2002,BW,BR,1
2002,BW,CA,2
2002,BW,US,3
2002,BW,ZA,4
2002,BY,DE,7
2002,BY,FR,3
2002,BY,KR,1
2002,BY,NL,1
2002,BY,PL,5
2002,BY,PS,1
2002,BY,PT,3
2002,BY,RU,4
2002,BY,UA,1
2002,BY,US,3
2002,BY,VN,1
2002,BZ,ES,1
2002,BZ,HK,1
2002,BZ,US,2
2002,CA,AE,4
2002,CA,AL,1
2002,CA,AT,3
2002,CA,AU,12
2002,CA,BA,1
2002,CA,BE,4
2002,CA,BR,5
2002,CA,BS,1
2002,CA,CH,6
2002,CA,CL,1
2002,CA,CN,6
2002,CA,CO,4
2002,CA,DE,18
2002,CA,DK,3
2002,CA,EC,1
2002,CA,EE,1
2002,CA,EG,2
2002,CA,ES,10
2002,CA,FI,1
2002,CA,FR,14
2002,CA,GB,52
2002,CA,GH,1
2002,CA,GM,1
2002,CA,GR,4
2002,CA,GT,1
2002,CA,HK,3
2002,CA,HU,1
2002,CA,ID,1
2002,CA,IE,5
2002,CA,IL,1
2002,CA,IN,1
2002,CA,IR,6
2002,CA,IS,1
2002,CA,IT,8
2002,CA,JM,1
2002,CA,JP,7
2002,CA,KE,2
2002,CA,KR,6
2002,CA,KW,1
2002,CA,LB,1
2002,CA,LK,1
2002,CA,LU,1
2002,CA,LY,1
2002,CA,MF,1
2002,CA,MX,6
2002,CA,NI,1
2002,CA,NL,6
2002,CA,NO,1
2002,CA,NZ,6
2002,CA,OM,1
2002,CA,PE,1
2002,CA,PT,3
2002,CA,RW,1
2002,CA,SA,3
2002,CA,SE,8
2002,CA,SG,3
2002,CA,SR,1
2002,CA,TR,4
2002,CA,TT,1
2002,CA,TW,5
2002,CA,US,218
2002,CA,UY,1
2002,CA,VE,1
2002,CA,VN,1
2002,CA,ZA,2
2002,CA,ZW,1
2002,CD,CM,1
2002,CD,ES,1
2002,CD,ET,1
2002,CD,JP,1
2002,CD,ZA,2
2002,CF,BJ,1
2002,CG,ZA,1
2002,CH,AR,1
2002,CH,AT,9
2002,CH,AU,8
2002,CH,BE,2
2002,CH,BR,4
2002,CH,CA,7
2002,CH,CM,1
2002,CH,CN,4
2002,CH,CZ,1
2002,CH,DE,42
2002,CH,DK,4
2002,CH,ES,7
2002,CH,FI,1
2002,CH,FR,24
2002,CH,GB,25
2002,CH,GR,2
2002,CH,HU,1
2002,CH,IE,1
2002,CH,IL,1
2002,CH,IT,12
2002,CH,JP,5
2002,CH,KR,1
2002,CH,LU,1
2002,CH,MX,1
2002,CH,NL,10
2002,CH,PA,1
2002,CH,PE,1
2002,CH,PL,2
2002,CH,PT,8
2002,CH,RU,1
2002,CH,SE,5
2002,CH,SI,1
2002,CH,TH,1
2002,CH,TN,1
2002,CH,TR,2
2002,CH,TW,3
2002,CH,UA,2
2002,CH,US,60
2002,CH,VE,1
2002,CH,VU,1
2002,CH,ZA,2
2002,CI,AE,1
2002,CI,BE,2
2002,CI,BF,1
2002,CI,BJ,1
2002,CI,CA,1
2002,CI,CH,1
2002,CI,FR,2
2002,CI,GB,1
2002,CL,AR,3
2002,CL,AU,3
2002,CL,BE,3
2002,CL,BO,2
2002,CL,BR,4
2002,CL,CA,2
2002,CL,CH,1
2002,CL,CO,1
2002,CL,CR,1
2002,CL,CU,1
2002,CL,DE,8
2002,CL,DK,1
2002,CL,EC,1
2002,CL,ES,50
2002,CL,FR,12
2002,CL,GB,6
2002,CL,IL,1
2002,CL,IT,4
2002,CL,JP,3
2002,CL,MX,3
2002,CL,PE,7
2002,CL,RU,1
2002,CL,SE,1
2002,CL,SV,1
2002,CL,US,35
2002,CL,UY,1
2002,CL,VE,2
2002,CM,DE,1
2002,CM,FR,1
2002,CM,GB,1
2002,CM,GH,1
2002,CM,IT,1
2002,CM,NG,2
2002,CM,NO,1
2002,CM,PE,1
2002,CM,US,2
2002,CM,ZA,4
2002,CN,AM,1
2002,CN,AT,1
2002,CN,AU,25
2002,CN,BE,6
2002,CN,CA,45
2002,CN,CH,4
2002,CN,CX,1
2002,CN,DE,55
2002,CN,DK,5
2002,CN,EG,1
2002,CN,ES,1
2002,CN,ET,1
2002,CN,FR,15
2002,CN,GB,78
2002,CN,HK,47
2002,CN,IE,3
2002,CN,IL,3
2002,CN,IN,1
2002,CN,IT,1
2002,CN,JO,1
2002,CN,JP,55
2002,CN,KR,7
2002,CN,MO,1
2002,CN,NL,13
2002,CN,NO,6
2002,CN,NP,1
2002,CN,NZ,8
2002,CN,PL,1
2002,CN,PT,3
2002,CN,QA,2
2002,CN,RU,3
2002,CN,SE,15
2002,CN,SG,65
2002,CN,TR,1
2002,CN,US,357
2002,CN,YE,1
2002,CN,ZA,3
2002,CO,AR,2
2002,CO,AT,2
2002,CO,AU,2
2002,CO,BB,1
2002,CO,BE,1
2002,CO,BR,32
2002,CO,CA,8
2002,CO,CG,1
2002,CO,CH,5
2002,CO,CL,8
2002,CO,CR,6
2002,CO,CU,6
2002,CO,CZ,1
2002,CO,DE,3
2002,CO,DK,2
2002,CO,EC,2
2002,CO,ES,86
2002,CO,FR,22
2002,CO,GB,10
2002,CO,ID,1
2002,CO,IL,1
2002,CO,IN,1
2002,CO,IT,6
2002,CO,JP,9
2002,CO,MX,21
2002,CO,NL,2
2002,CO,NO,1
2002,CO,NZ,2
2002,CO,PA,2
2002,CO,PE,4
2002,CO,PR,1
2002,CO,SE,1
2002,CO,US,60
2002,CO,VA,2
2002,CO,VE,8
2002,CR,BR,2
2002,CR,CO,2
2002,CR,DE,1
2002,CR,EC,1
2002,CR,ES,6
2002,CR,IT,1
2002,CR,JP,1
2002,CR,MX,1
2002,CR,NI,2
2002,CR,NL,1
2002,CR,PR,1
2002,CR,SV,1
2002,CR,TW,1
2002,CR,US,6
2002,CU,AO,1
2002,CU,BE,1
2002,CU,BR,2
2002,CU,CA,1
2002,CU,CH,1
2002,CU,CL,1
2002,CU,CO,6
2002,CU,DE,2
2002,CU,DO,1
2002,CU,EC,1
2002,CU,ES,17
2002,CU,ET,1
2002,CU,GB,1
2002,CU,GH,1
2002,CU,GY,1
2002,CU,MX,7
2002,CU,MZ,1
2002,CU,NE,1
2002,CU,NL,1
2002,CU,PA,1
2002,CU,PE,2
2002,CU,PT,1
2002,CU,US,5
2002,CU,ZA,2
2002,CU,ZW,1
2002,CV,FR,1
2002,CV,PT,1
2002,CW,CU,1
2002,CW,NL,1
2002,CX,CL,1
2002,CY,AU,2
2002,CY,CA,1
2002,CY,GB,5
2002,CY,GH,1
2002,CY,GR,2
2002,CY,JO,1
2002,CY,LK,1
2002,CY,PS,1
2002,CY,SK,1
2002,CY,TR,2
2002,CY,US,2
2002,CZ,AT,3
2002,CZ,BE,1
2002,CZ,CA,1
2002,CZ,CH,2
2002,CZ,DE,4
2002,CZ,ES,1
2002,CZ,FI,1
2002,CZ,FR,5
2002,CZ,GB,2
2002,CZ,GH,1
2002,CZ,HU,2
2002,CZ,IE,1
2002,CZ,IT,6
2002,CZ,JP,2
2002,CZ,KG,1
2002,CZ,LU,1
2002,CZ,MX,1
2002,CZ,NL,3
2002,CZ,NO,1
2002,CZ,RO,1
2002,CZ,RU,2
2002,CZ,SE,1
2002,CZ,SK,1
2002,CZ,UA,1
2002,CZ,US,14
2002,CZ,VN,1
2002,DE,AE,1
2002,DE,AL,1
2002,DE,AT,27
2002,DE,AU,15
2002,DE,BE,6
2002,DE,BG,2
2002,DE,BO,1
2002,DE,BR,28
2002,DE,CA,18
2002,DE,CH,74
2002,DE,CL,7
2002,DE,CN,14
2002,DE,CO,1
2002,DE,CR,2
2002,DE,CZ,9
2002,DE,DK,13
2002,DE,EE,1
2002,DE,EG,11
2002,DE,ES,35
2002,DE,ET,1
2002,DE,FI,8
2002,DE,FR,54
2002,DE,GB,106
2002,DE,GE,1
2002,DE,GH,3
2002,DE,GR,5
2002,DE,HK,1
2002,DE,HR,3
2002,DE,HU,3
2002,DE,IE,8
2002,DE,IL,3
2002,DE,IN,6
2002,DE,IQ,1
2002,DE,IR,4
2002,DE,IT,27
2002,DE,JO,3
2002,DE,JP,9
2002,DE,KE,1
2002,DE,KR,6
2002,DE,KW,1
2002,DE,KZ,1
2002,DE,LI,1
2002,DE,LK,2
2002,DE,LT,4
2002,DE,LU,3
2002,DE,MD,1
2002,DE,MW,1
2002,DE,MX,4
2002,DE,MY,2
2002,DE,NG,1
2002,DE,NI,1
2002,DE,NL,25
2002,DE,NO,17
2002,DE,NZ,3
2002,DE,PE,1
2002,DE,PH,1
2002,DE,PK,1
2002,DE,PL,14
2002,DE,PR,1
2002,DE,PT,4
2002,DE,QA,1
2002,DE,RO,5
2002,DE,RS,2
2002,DE,RU,7
2002,DE,SD,1
2002,DE,SE,13
2002,DE,SG,2
2002,DE,SK,3
2002,DE,TH,2
2002,DE,TR,4
2002,DE,TW,2
2002,DE,TZ,1
2002,DE,UA,4
2002,DE,UG,1
2002,DE,US,188
2002,DE,VN,1
2002,DE,ZA,5
2002,DE,ZW,1
2002,DJ,MR,1
2002,DK,AE,1
2002,DK,AT,3
2002,DK,AU,3
2002,DK,BD,1
2002,DK,BR,1
2002,DK,CA,3
2002,DK,CH,5
2002,DK,DE,8
2002,DK,EG,2
2002,DK,FI,1
2002,DK,FR,2
2002,DK,GB,23
2002,DK,GL,1
2002,DK,IE,1
2002,DK,IT,6
2002,DK,JP,1
2002,DK,NL,2
2002,DK,NO,5
2002,DK,NZ,1
2002,DK,PL,4
2002,DK,PT,1
2002,DK,RU,1
2002,DK,SE,18
2002,DK,TH,2
2002,DK,US,23
2002,DK,ZA,1
2002,DM,DK,1
2002,DO,CA,2
2002,DO,CO,1
2002,DO,ES,5
2002,DO,GR,1
2002,DO,PR,1
2002,DO,US,1
2002,DZ,BF,1
2002,DZ,CA,1
2002,DZ,CH,1
2002,DZ,CN,1
2002,DZ,ES,3
2002,DZ,FR,17
2002,DZ,GB,1
2002,DZ,JO,2
2002,DZ,MA,1
2002,DZ,US,2
2002,EC,AR,1
2002,EC,AT,2
2002,EC,BE,7
2002,EC,BR,2
2002,EC,CA,1
2002,EC,CL,7
2002,EC,CN,1
2002,EC,CO,2
2002,EC,CR,3
2002,EC,CU,1
2002,EC,DE,3
2002,EC,ES,9
2002,EC,FR,1
2002,EC,IT,3
2002,EC,JP,1
2002,EC,MX,4
2002,EC,NL,2
2002,EC,PE,2
2002,EC,US,10
2002,EC,VE,1
2002,EE,FI,2
2002,EE,GB,3
2002,EE,SE,1
2002,EE,US,2
2002,EG,AE,4
2002,EG,AT,2
2002,EG,AU,3
2002,EG,BE,4
2002,EG,BG,2
2002,EG,CA,5
2002,EG,CH,1
2002,EG,CO,1
2002,EG,CZ,2
2002,EG,DE,13
2002,EG,DK,1
2002,EG,EE,1
2002,EG,ES,6
2002,EG,FR,3
2002,EG,GB,20
2002,EG,ID,2
2002,EG,IE,1
2002,EG,IT,1
2002,EG,JO,3
2002,EG,JP,11
2002,EG,KR,1
2002,EG,KW,1
2002,EG,LY,3
2002,EG,MY,2
2002,EG,OM,1
2002,EG,PS,2
2002,EG,QA,6
2002,EG,RU,1
2002,EG,SA,22
2002,EG,SD,1
2002,EG,SE,1
2002,EG,SY,3
2002,EG,SZ,1
2002,EG,TH,1
2002,EG,TR,1
2002,EG,US,25
2002,EG,YE,1
2002,ER,BE,1
2002,ER,SD,1
2002,ER,ZA,4
2002,ES,AM,1
2002,ES,AR,11
2002,ES,AT,6
2002,ES,AU,1
2002,ES,BE,13
2002,ES,BG,1
2002,ES,BR,22
2002,ES,CA,5
2002,ES,CH,16
2002,ES,CL,13
2002,ES,CN,1
2002,ES,CO,30
2002,ES,CR,2
2002,ES,CU,5
2002,ES,CZ,1
2002,ES,DE,35
2002,ES,DK,4
2002,ES,EC,4
2002,ES,EE,1
2002,ES,EG,1
2002,ES,FI,7
2002,ES,FR,54
2002,ES,GB,95
2002,ES,GQ,1
2002,ES,GR,1
2002,ES,HM,1
2002,ES,HR,1
2002,ES,IE,11
2002,ES,IL,1
2002,ES,IT,34
2002,ES,JP,1
2002,ES,ML,1
2002,ES,MO,1
2002,ES,MX,40
2002,ES,MZ,1
2002,ES,NL,17
2002,ES,NO,2
2002,ES,NZ,1
2002,ES,PA,2
2002,ES,PE,10
2002,ES,PK,1
2002,ES,PL,3
2002,ES,PS,1
2002,ES,PT,36
2002,ES,PY,2
2002,ES,RO,1
2002,ES,RU,2
2002,ES,SD,1
2002,ES,SE,5
2002,ES,SG,1
2002,ES,TR,2
2002,ES,TW,1
2002,ES,US,84
2002,ES,UY,1
2002,ES,VE,5
2002,ES,ZA,1
2002,ET,AT,2
2002,ET,BE,1
2002,ET,CO,1
2002,ET,CU,1
2002,ET,DE,3
2002,ET,IN,4
2002,ET,KE,1
2002,ET,NL,4
2002,ET,NO,1
2002,ET,SD,1
2002,ET,SE,1
2002,ET,US,4
2002,ET,ZA,2
2002,FI,AT,1
2002,FI,BD,1
2002,FI,BE,4
2002,FI,BR,1
2002,FI,CA,3
2002,FI,CH,2
2002,FI,CN,1
2002,FI,DE,8
2002,FI,DK,1
2002,FI,EE,1
2002,FI,ES,5
2002,FI,FR,1
2002,FI,GB,15
2002,FI,IE,1
2002,FI,IT,4
2002,FI,JP,1
2002,FI,KR,2
2002,FI,NL,1
2002,FI,NO,2
2002,FI,PL,1
2002,FI,SE,2
2002,FI,SG,2
2002,FI,US,9
2002,FJ,AU,1
2002,FJ,SB,1
2002,FJ,VU,2
2002,FK,OM,1
2002,FR,AE,1
2002,FR,AL,1
2002,FR,AO,1
2002,FR,AR,2
2002,FR,AT,4
2002,FR,AU,7
2002,FR,BE,25
2002,FR,BF,1
2002,FR,BO,2
2002,FR,BQ,1
2002,FR,BR,45
2002,FR,CA,43
2002,FR,CF,1
2002,FR,CH,61
2002,FR,CI,1
2002,FR,CL,2
2002,FR,CN,4
2002,FR,CO,11
2002,FR,CV,1
2002,FR,CZ,2
2002,FR,DE,50
2002,FR,DK,3
2002,FR,DZ,4
2002,FR,EG,3
2002,FR,ES,38
2002,FR,ET,1
2002,FR,FI,5
2002,FR,GA,1
2002,FR,GB,81
2002,FR,GF,2
2002,FR,GP,4
2002,FR,GR,11
2002,FR,GT,1
2002,FR,HR,1
2002,FR,HU,4
2002,FR,ID,1
2002,FR,IE,9
2002,FR,IN,3
2002,FR,IQ,1
2002,FR,IR,3
2002,FR,IS,2
2002,FR,IT,35
2002,FR,JP,9
2002,FR,KR,3
2002,FR,LB,7
2002,FR,LT,1
2002,FR,LU,6
2002,FR,MA,3
2002,FR,MC,1
2002,FR,MG,1
2002,FR,MQ,1
2002,FR,MT,1
2002,FR,MX,24
2002,FR,MY,2
2002,FR,NC,1
2002,FR,NE,1
2002,FR,NG,1
2002,FR,NI,1
2002,FR,NL,11
2002,FR,NO,2
2002,FR,NZ,4
2002,FR,PL,7
2002,FR,PT,22
2002,FR,RE,1
2002,FR,RO,9
2002,FR,RS,2
2002,FR,RU,4
2002,FR,RW,1
2002,FR,SA,2
2002,FR,SE,7
2002,FR,SI,1
2002,FR,SK,1
2002,FR,SN,1
2002,FR,SY,3
2002,FR,TD,1
2002,FR,TH,1
2002,FR,TN,7
2002,FR,TR,2
2002,FR,UA,2
2002,FR,US,128
2002,FR,UZ,1
2002,FR,VN,2
2002,FR,YE,1
2002,FR,YT,1
2002,FR,ZA,2
2002,GA,CA,1
2002,GA,CM,1
2002,GA,FR,1
2002,GB,AE,8
2002,GB,AR,2
2002,GB,AT,9
2002,GB,AU,101
2002,GB,BA,2
2002,GB,BD,5
2002,GB,BE,17
2002,GB,BG,3
2002,GB,BH,2
2002,GB,BI,1
2002,GB,BN,1
2002,GB,BR,55
2002,GB,BW,2
2002,GB,CA,55
2002,GB,CH,31
2002,GB,CL,3
2002,GB,CN,18
2002,GB,CO,11
2002,GB,CY,11
2002,GB,DE,89
2002,GB,DK,10
2002,GB,DZ,2
2002,GB,EG,9
2002,GB,ER,1
2002,GB,ES,89
2002,GB,FI,17
2002,GB,FR,70
2002,GB,GA,1
2002,GB,GE,2
2002,GB,GH,1
2002,GB,GR,75
2002,GB,HK,16
2002,GB,HR,4
2002,GB,HU,3
2002,GB,ID,7
2002,GB,IE,67
2002,GB,IL,4
2002,GB,IN,20
2002,GB,IQ,2
2002,GB,IR,14
2002,GB,IS,4
2002,GB,IT,60
2002,GB,JE,1
2002,GB,JM,3
2002,GB,JO,10
2002,GB,JP,19
2002,GB,KE,4
2002,GB,KR,9
2002,GB,KW,3
2002,GB,LB,5
2002,GB,LK,7
2002,GB,LS,1
2002,GB,LT,1
2002,GB,LU,1
2002,GB,LV,1
2002,GB,LY,1
2002,GB,MK,2
2002,GB,MT,7
2002,GB,MU,1
2002,GB,MW,1
2002,GB,MX,14
2002,GB,MY,38
2002,GB,MZ,1
2002,GB,NE,1
2002,GB,NG,6
2002,GB,NL,41
2002,GB,NO,15
2002,GB,NZ,30
2002,GB,OM,1
2002,GB,PH,2
2002,GB,PK,12
2002,GB,PL,9
2002,GB,PS,1
2002,GB,PT,52
2002,GB,RO,2
2002,GB,RS,1
2002,GB,RU,2
2002,GB,RW,2
2002,GB,SA,9
2002,GB,SD,1
2002,GB,SE,22
2002,GB,SG,7
2002,GB,SI,2
2002,GB,SK,1
2002,GB,SL,3
2002,GB,SY,1
2002,GB,TH,9
2002,GB,TR,31
2002,GB,TW,14
2002,GB,TZ,1
2002,GB,UA,1
2002,GB,UG,3
2002,GB,US,308
2002,GB,UY,1
2002,GB,UZ,1
2002,GB,VE,5
2002,GB,YE,2
2002,GB,ZA,20
2002,GB,ZM,1
2002,GB,ZW,3
2002,GD,TT,1
2002,GD,US,4
2002,GE,AT,1
2002,GE,DE,1
2002,GE,FR,1
2002,GE,GB,1
2002,GE,GR,1
2002,GE,HU,1
2002,GE,NL,1
2002,GE,RU,5
2002,GE,SE,1
2002,GE,UA,1
2002,GE,US,3
2002,GF,FR,2
2002,GH,BE,1
2002,GH,CA,3
2002,GH,DE,8
