year,country,continent,centrality_score,rank
2004,DE,Europe,0.050789,3.0
2004,EG,Africa,0.005071,37.0
2004,GB,Europe,0.119678,2.0
2004,ID,Asia,0.004399,41.0
2004,IN,Asia,0.010532,20.0
2004,IQ,Asia,0.000903,85.0
2004,IR,Asia,0.003397,46.0
2004,JO,Asia,0.005078,36.0
2004,LB,Asia,0.001558,66.0
2004,LK,Asia,0.001311,75.0
2004,MR,Africa,5.8e-05,197.0
2004,MY,Asia,0.010092,21.0
2004,OM,Asia,0.001444,69.0
2004,PK,Asia,0.002886,51.0
2004,QA,Asia,0.001501,68.0
2004,SA,Asia,0.005092,35.0
2004,SE,Europe,0.013781,16.0
2004,SG,Asia,0.005859,33.0
2004,TR,Asia,0.009925,22.0
2004,US,North America,0.167618,1.0
2004,ZA,Africa,0.008511,28.0
2004,BD,Asia,0.00301,49.0
2004,AF,Asia,0.000284,134.0
2004,BR,South America,0.018465,13.0
2004,IE,Europe,0.009155,25.0
2004,AT,Europe,0.007838,29.0
2004,AL,Europe,0.000626,96.0
2004,BG,Europe,0.001372,71.0
2004,HU,Europe,0.002626,53.0
2004,MK,Europe,0.000513,103.0
2004,NL,Europe,0.020717,11.0
2004,RO,Europe,0.002664,52.0
2004,XK,Other,0.000329,127.0
2004,AR,South America,0.004207,42.0
2004,AM,Asia,0.000301,132.0
2004,GR,Europe,0.009152,26.0
2004,RU,Europe,0.004454,40.0
2004,AO,Africa,0.000807,89.0
2004,CO,South America,0.009815,23.0
2004,CU,North America,0.00219,56.0
2004,EC,South America,0.002906,50.0
2004,PT,Europe,0.017325,14.0
2004,BO,South America,0.000596,99.0
2004,BZ,North America,0.000179,161.0
2004,CL,South America,0.007686,30.0
2004,GT,North America,0.000475,109.0
2004,IL,Asia,0.003616,45.0
2004,IT,Europe,0.023367,9.0
2004,MX,North America,0.013588,17.0
2004,NO,Europe,0.006653,31.0
2004,PA,North America,0.000904,84.0
2004,PE,South America,0.003626,44.0
2004,PY,South America,0.000614,97.0
2004,UY,South America,0.000476,108.0
2004,ML,Africa,0.000286,133.0
2004,AS,Oceania,0.000152,170.0
2004,CN,Asia,0.019427,12.0
2004,CZ,Europe,0.003178,47.0
2004,DK,Europe,0.008883,27.0
2004,ET,Africa,0.001331,73.0
2004,FI,Europe,0.005925,32.0
2004,JP,Asia,0.025591,8.0
2004,LU,Europe,0.001186,77.0
2004,PL,Europe,0.005564,34.0
2004,RS,Europe,0.001885,59.0
2004,SI,Europe,0.000504,104.0
2004,SK,Europe,0.001175,78.0
2004,TH,Asia,0.004995,38.0
2004,UA,Europe,0.001815,62.0
2004,BW,Africa,0.000597,98.0
2004,FK,South America,0.000146,174.0
2004,HK,Asia,0.004044,43.0
2004,KE,Africa,0.002212,55.0
2004,KR,Asia,0.015222,15.0
2004,LY,Africa,0.000866,86.0
2004,MN,Asia,0.000458,110.0
2004,MO,Asia,0.000348,121.0
2004,MQ,North America,0.00013,176.0
2004,MV,Asia,0.000173,164.0
2004,NG,Africa,0.001732,63.0
2004,NP,Asia,0.00108,81.0
2004,NZ,Oceania,0.009229,24.0
2004,PG,Oceania,0.000122,179.0
2004,PH,Asia,0.000954,83.0
2004,TW,Asia,0.010751,19.0
2004,VE,South America,0.003048,48.0
2004,VN,Asia,0.001846,60.0
2004,ZW,Africa,0.001221,76.0
2004,AZ,Asia,0.000166,166.0
2004,DZ,Africa,0.000446,111.0
2004,BA,Europe,0.000846,88.0
2004,HR,Europe,0.001067,82.0
2004,LV,Europe,0.00064,95.0
2004,BB,North America,0.000233,149.0
2004,CM,Africa,0.000256,138.0
2004,BF,Africa,0.000147,173.0
2004,CD,Africa,0.00041,113.0
2004,CI,Africa,0.000238,146.0
2004,GE,Asia,0.000263,136.0
2004,GM,Africa,0.000321,128.0
2004,LT,Europe,0.000719,91.0
2004,MA,Africa,0.001103,80.0
2004,NI,North America,0.000372,118.0
2004,PS,Asia,0.001313,74.0
2004,RW,Africa,0.000227,150.0
2004,TN,Africa,0.0019,58.0
2004,TZ,Africa,0.001159,79.0
2004,UG,Africa,0.001583,65.0
2004,SN,Africa,0.000334,125.0
2004,BH,Asia,0.000643,94.0
2004,KW,Asia,0.001818,61.0
2004,LR,Africa,0.000153,169.0
2004,BI,Africa,0.000155,168.0
2004,BJ,Africa,0.000184,159.0
2004,BM,North America,0.000187,157.0
2004,BN,Asia,0.000521,102.0
2004,KZ,Asia,0.000679,92.0
2004,BQ,North America,9.4e-05,190.0
2004,BV,Oceania,5.8e-05,197.0
2004,CR,North America,0.001939,57.0
2004,CV,Africa,0.000376,117.0
2004,GW,Africa,5.8e-05,197.0
2004,HN,North America,0.00037,120.0
2004,MZ,Africa,0.000577,100.0
2004,TL,Asia,0.000314,130.0
2004,BS,North America,0.000194,156.0
2004,BT,Asia,0.000254,139.0
2004,GD,North America,0.000377,116.0
2004,BY,Europe,0.000334,125.0
2004,GH,Africa,0.001421,70.0
2004,JM,North America,0.00034,123.0
2004,LS,Africa,0.000235,148.0
2004,MW,Africa,0.000492,105.0
2004,CG,Africa,0.000185,158.0
2004,CF,Africa,0.000183,160.0
2004,ZM,Africa,0.000487,106.0
2004,EE,Europe,0.000739,90.0
2004,SY,Asia,0.000667,93.0
2004,YE,Asia,0.000556,101.0
2004,DO,North America,0.000861,87.0
2004,GL,North America,5.8e-05,197.0
2004,MD,Europe,0.000305,131.0
2004,PR,North America,0.001342,72.0
2004,VA,Europe,0.0002,154.0
2004,CW,North America,0.00015,171.0
2004,SV,North America,0.000372,118.0
2004,CY,Europe,0.00238,54.0
2004,KG,Asia,0.000247,142.0
2004,GF,South America,0.000241,144.0
2004,SD,Africa,0.001512,67.0
2004,SZ,Africa,0.000251,140.0
2004,UZ,Asia,0.000169,165.0
2004,IS,Europe,0.001705,64.0
2004,DM,North America,5.8e-05,197.0
2004,ER,Africa,0.000382,115.0
2004,GQ,Africa,5.8e-05,197.0
2004,GS,Other,0.000123,178.0
2004,TD,Africa,0.000103,186.0
2004,FJ,Oceania,0.000482,107.0
2004,GA,Africa,0.000198,155.0
2004,GP,North America,0.000239,145.0
2004,KH,Asia,0.000439,112.0
2004,MT,Europe,0.000341,122.0
2004,NC,Oceania,0.000335,124.0
2004,PF,Oceania,0.000111,184.0
2004,RE,Africa,0.000226,151.0
2004,SM,Europe,0.0001,187.0
2004,TG,Africa,0.000125,177.0
2004,VU,Oceania,5.8e-05,197.0
2004,GY,South America,5.8e-05,197.0
2004,LI,Europe,9.9e-05,188.0
2004,MS,North America,5.8e-05,197.0
2004,MU,Africa,0.000245,143.0
2004,SL,Africa,0.00012,180.0
2004,HT,North America,0.000164,167.0
2004,TT,North America,0.000385,114.0
2004,IM,Europe,8.6e-05,192.0
2004,LA,Asia,9.7e-05,189.0
2004,MM,Asia,0.000249,141.0
2004,SS,Africa,0.000317,129.0
2004,KP,Asia,7.5e-05,196.0
2004,LC,North America,8.6e-05,192.0
2004,MC,Europe,0.000111,184.0
2004,ME,Europe,0.000262,137.0
2004,MG,Africa,7.9e-05,195.0
2004,GN,Africa,5.8e-05,197.0
2004,NE,Africa,0.000148,172.0
2004,MP,Oceania,0.000114,181.0
2004,SJ,Europe,0.000236,147.0
2004,AG,North America,5.8e-05,197.0
2004,GU,Oceania,5.8e-05,197.0
2004,PW,Oceania,8.7e-05,191.0
2004,DJ,Africa,5.8e-05,197.0
2004,TJ,Asia,5.8e-05,197.0
2004,SB,Oceania,0.000177,162.0
2004,SC,Africa,8.6e-05,192.0
2004,SO,Africa,5.8e-05,197.0
2004,SX,North America,0.00021,152.0
2004,TC,North America,0.000201,153.0
2004,FM,Oceania,5.8e-05,197.0
2004,SR,South America,5.8e-05,197.0
2004,UM,North America,5.8e-05,197.0
2004,VG,North America,0.000114,181.0
2004,VI,North America,0.000114,181.0
2004,WS,Oceania,0.000271,135.0
2004,YT,Africa,0.000138,175.0
2005,ES,Europe,0.046829,4.0
2005,AD,Europe,0.000165,156.0
2005,AU,Oceania,0.036788,7.0
2005,AE,Asia,0.004314,42.0
2005,BH,Asia,0.000752,95.0
2005,CA,North America,0.037458,6.0
2005,CH,Europe,0.023407,10.0
2005,DE,Europe,0.053057,3.0
2005,EG,Africa,0.006066,34.0
2005,FR,Europe,0.044389,5.0
2005,GB,Europe,0.113217,2.0
2005,IN,Asia,0.010267,20.0
2005,IQ,Asia,0.001336,71.0
2005,IR,Asia,0.003202,47.0
2005,JO,Asia,0.004915,41.0
2005,JP,Asia,0.026455,8.0
2005,LB,Asia,0.001249,75.0
2005,LY,Africa,0.000872,86.0
2005,MY,Asia,0.010022,22.0
2005,OM,Asia,0.001301,73.0
2005,PH,Asia,0.001786,60.0
2005,PS,Asia,0.001078,83.0
2005,RU,Europe,0.004185,43.0
2005,SA,Asia,0.005771,36.0
2005,SD,Africa,0.0017,64.0
2005,SG,Asia,0.008735,27.0
2005,SI,Europe,0.001232,77.0
2005,SY,Asia,0.001027,84.0
2005,TR,Asia,0.009544,24.0
2005,US,North America,0.162439,1.0
2005,DK,Europe,0.007816,30.0
2005,AF,Asia,0.00041,116.0
2005,KE,Africa,0.002328,54.0
2005,MN,Asia,0.000357,119.0
2005,MX,North America,0.011741,19.0
2005,PK,Asia,0.00299,48.0
2005,AR,South America,0.005106,39.0
2005,AG,North America,0.000203,145.0
2005,BR,South America,0.01859,13.0
2005,AL,Europe,0.000861,88.0
2005,GR,Europe,0.009153,25.0
2005,IT,Europe,0.025896,9.0
2005,MK,Europe,0.000525,105.0
2005,RS,Europe,0.001645,65.0
2005,AM,Asia,0.000291,127.0
2005,AO,Africa,0.000475,111.0
2005,CD,Africa,0.000498,109.0
2005,CU,North America,0.00188,58.0
2005,NL,Europe,0.021296,11.0
2005,PT,Europe,0.015012,16.0
2005,AT,Europe,0.009975,23.0
2005,AQ,Other,0.000177,152.0
2005,NZ,Oceania,0.008359,29.0
2005,BE,Europe,0.012176,17.0
2005,BO,South America,0.000628,100.0
2005,CL,South America,0.005753,37.0
2005,CO,South America,0.010224,21.0
2005,CR,North America,0.001769,61.0
2005,EC,South America,0.00229,55.0
2005,FI,Europe,0.005448,38.0
2005,GT,North America,0.000654,98.0
2005,IL,Asia,0.003874,45.0
2005,PE,South America,0.003951,44.0
2005,PY,South America,0.000499,108.0
2005,UY,South America,0.000808,90.0
2005,VE,South America,0.002502,51.0
2005,CN,Asia,0.020121,12.0
2005,AS,Oceania,0.0001,190.0
2005,KH,Asia,0.000294,126.0
2005,AZ,Asia,0.000181,147.0
2005,BF,Africa,0.000248,137.0
2005,BG,Europe,0.001146,80.0
2005,CZ,Europe,0.003214,46.0
2005,HR,Europe,0.00129,74.0
2005,HU,Europe,0.002636,49.0
2005,ID,Asia,0.006444,33.0
2005,IE,Europe,0.011819,18.0
2005,KR,Asia,0.015737,14.0
2005,NO,Europe,0.007298,31.0
2005,NP,Asia,0.000865,87.0
2005,PL,Europe,0.006573,32.0
2005,RO,Europe,0.002466,52.0
2005,SE,Europe,0.015522,15.0
2005,SK,Europe,0.001162,79.0
2005,TH,Asia,0.005007,40.0
2005,TZ,Africa,0.001191,78.0
2005,UA,Europe,0.002267,56.0
2005,UZ,Asia,0.000165,156.0
2005,XK,Other,0.000274,134.0
2005,ZA,Africa,0.008708,28.0
2005,BB,North America,0.000303,124.0
2005,BD,Asia,0.002634,50.0
2005,BN,Asia,0.000486,110.0
2005,BT,Asia,0.00014,166.0
2005,FJ,Oceania,0.000781,91.0
2005,GM,Africa,0.000181,147.0
2005,HK,Asia,0.005843,35.0
2005,KW,Asia,0.001414,69.0
2005,LK,Asia,0.001736,63.0
2005,LV,Europe,0.000313,123.0
2005,MM,Asia,6e-05,199.0
2005,MW,Africa,0.000205,143.0
2005,MZ,Africa,0.000538,104.0
2005,PG,Oceania,0.000291,127.0
2005,SC,Africa,0.000124,175.0
2005,TW,Asia,0.009101,26.0
2005,VN,Asia,0.001798,59.0
2005,VU,Oceania,0.000208,142.0
2005,WS,Oceania,0.000122,176.0
2005,ZM,Africa,0.000615,101.0
2005,BA,Europe,0.000764,92.0
2005,CY,Europe,0.002373,53.0
2005,GH,Africa,0.001764,62.0
2005,SL,Africa,0.000181,147.0
2005,UG,Africa,0.001233,76.0
2005,BI,Africa,8.2e-05,194.0
2005,BJ,Africa,0.00047,113.0
2005,CM,Africa,0.000433,115.0
2005,DZ,Africa,0.00108,82.0
2005,EE,Europe,0.000857,89.0
2005,ET,Africa,0.000757,93.0
2005,GN,Africa,7.1e-05,196.0
2005,LT,Europe,0.000719,97.0
2005,LU,Europe,0.001569,66.0
2005,MA,Africa,0.001143,81.0
2005,MD,Europe,0.000279,132.0
2005,NG,Africa,0.001544,67.0
2005,RW,Africa,0.000575,103.0
2005,TN,Africa,0.001406,70.0
2005,ZW,Africa,0.000724,96.0
2005,CI,Africa,0.000345,121.0
2005,GE,Asia,0.000475,111.0
2005,QA,Asia,0.002177,57.0
2005,BM,North America,0.000127,172.0
2005,BY,Europe,0.000251,136.0
2005,DO,North America,0.000633,99.0
2005,GA,Africa,0.000159,161.0
2005,LA,Asia,0.000141,164.0
2005,LR,Africa,0.000161,159.0
2005,PA,North America,0.000989,85.0
2005,UM,North America,0.000164,158.0
2005,BS,North America,0.000109,184.0
2005,BW,Africa,0.000753,94.0
2005,BZ,North America,0.000111,180.0
2005,DM,North America,0.000161,159.0
2005,JM,North America,7.9e-05,195.0
2005,ML,Africa,0.000141,164.0
2005,MO,Asia,0.00051,107.0
2005,MU,Africa,0.000181,147.0
2005,PR,North America,0.001306,72.0
2005,SN,Africa,0.000355,120.0
2005,TD,Africa,0.000168,154.0
2005,CF,Africa,0.000112,179.0
2005,CG,Africa,0.000133,169.0
2005,GW,Africa,6e-05,199.0
2005,TG,Africa,0.000105,187.0
2005,LI,Europe,0.00017,153.0
2005,SV,North America,0.000211,141.0
2005,HT,North America,0.000108,186.0
2005,KG,Asia,0.000289,130.0
2005,NI,North America,0.000397,117.0
2005,HN,North America,0.000297,125.0
2005,CV,Africa,0.000443,114.0
2005,IS,Europe,0.001502,68.0
2005,KZ,Asia,0.00039,118.0
2005,NE,Africa,0.000282,131.0
2005,DJ,Africa,0.000103,189.0
2005,GF,South America,6e-05,199.0
2005,YE,Asia,0.000514,106.0
2005,SZ,Africa,0.000125,174.0
2005,ER,Africa,0.000179,151.0
2005,MG,Africa,0.000226,139.0
2005,BQ,North America,6e-05,199.0
2005,MT,Europe,0.000614,102.0
2005,GI,Europe,6e-05,199.0
2005,LS,Africa,0.000316,122.0
2005,TC,North America,0.000109,184.0
2005,TT,North America,0.000168,154.0
2005,GD,North America,0.000265,135.0
2005,GU,Oceania,0.000111,180.0
2005,GY,South America,0.000204,144.0
2005,TL,Asia,0.000194,146.0
2005,TJ,Asia,0.000129,171.0
2005,SM,Europe,6e-05,199.0
2005,VA,Europe,0.000104,188.0
2005,JE,Europe,0.000134,168.0
2005,KI,Oceania,0.000156,162.0
2005,KN,North America,0.000126,173.0
2005,KP,Asia,7e-05,197.0
2005,KY,North America,0.000217,140.0
2005,SR,South America,6e-05,199.0
2005,LC,North America,0.000115,178.0
2005,MV,Asia,0.000238,138.0
2005,MC,Europe,0.000139,167.0
2005,ME,Europe,0.000291,127.0
2005,MP,Oceania,0.000111,180.0
2005,MQ,North America,0.0001,190.0
2005,MS,North America,6.5e-05,198.0
2005,NC,Oceania,0.000278,133.0
2005,SB,Oceania,0.000122,176.0
2005,PN,Oceania,6e-05,199.0
2005,PF,Oceania,0.0001,190.0
2005,RE,Africa,0.000148,163.0
2005,SS,Africa,6e-05,199.0
2005,SJ,Europe,8.6e-05,193.0
2005,MR,Africa,6e-05,199.0
2005,SO,Africa,0.000132,170.0
2005,MF,North America,6e-05,199.0
2005,VI,North America,0.000111,180.0
2006,TW,Asia,0.008849,27.0
2006,AD,Europe,0.000101,182.0
2006,AU,Oceania,0.038457,6.0
2006,AE,Asia,0.005686,37.0
2006,BH,Asia,0.000547,112.0
2006,BN,Asia,0.000633,98.0
2006,BR,South America,0.02079,11.0
2006,CA,North America,0.034873,7.0
2006,CH,Europe,0.022536,9.0
2006,DE,Europe,0.049182,4.0
2006,EG,Africa,0.005627,38.0
2006,FR,Europe,0.045922,5.0
2006,GB,Europe,0.116498,2.0
2006,ID,Asia,0.005447,39.0
2006,IN,Asia,0.012628,18.0
2006,IQ,Asia,0.000846,88.0
2006,IR,Asia,0.003737,44.0
2006,IT,Europe,0.025413,8.0
2006,JO,Asia,0.004531,41.0
2006,JP,Asia,0.020121,12.0
2006,LB,Asia,0.001731,62.0
2006,LK,Asia,0.001475,69.0
2006,MA,Africa,0.000894,86.0
2006,MY,Asia,0.012076,19.0
2006,OM,Asia,0.001913,59.0
2006,PK,Asia,0.003708,45.0
2006,PS,Asia,0.001452,71.0
2006,PT,Europe,0.017369,14.0
2006,QA,Asia,0.00193,57.0
2006,SA,Asia,0.006129,35.0
2006,SD,Africa,0.000638,96.0
2006,SG,Asia,0.009392,24.0
2006,SY,Asia,0.001418,72.0
2006,US,North America,0.155932,1.0
2006,YE,Asia,0.00077,90.0
2006,ZA,Africa,0.008031,30.0
2006,AF,Asia,0.000468,117.0
2006,ES,Europe,0.050842,3.0
2006,NP,Asia,0.00066,94.0
2006,AI,North America,9.9e-05,183.0
2006,CY,Europe,0.00239,52.0
2006,AL,Europe,0.00059,103.0
2006,GR,Europe,0.008323,29.0
2006,MK,Europe,0.000384,121.0
2006,SO,Africa,6.6e-05,203.0
2006,TR,Asia,0.009381,25.0
2006,AM,Asia,0.000193,153.0
2006,RU,Europe,0.003704,46.0
2006,AO,Africa,0.000666,92.0
2006,CD,Africa,0.00063,99.0
2006,CU,North America,0.001821,60.0
2006,ST,Africa,0.000173,157.0
2006,AQ,Other,9.9e-05,183.0
2006,AR,South America,0.006211,34.0
2006,AT,Europe,0.010207,22.0
2006,BE,Europe,0.011342,20.0
2006,BO,South America,0.001172,80.0
2006,CL,South America,0.006695,32.0
2006,CO,South America,0.009682,23.0
2006,DO,North America,0.000654,95.0
2006,EC,South America,0.002305,53.0
2006,HN,North America,0.00049,114.0
2006,MX,North America,0.012735,17.0
2006,NL,Europe,0.021379,10.0
2006,PE,South America,0.004092,42.0
2006,PR,North America,0.001152,81.0
2006,PY,South America,0.000299,130.0
2006,RS,Europe,0.00192,58.0
2006,UY,South America,0.000695,91.0
2006,VE,South America,0.00259,50.0
2006,AS,Oceania,9.9e-05,183.0
2006,BA,Europe,0.000561,109.0
2006,BD,Asia,0.002513,51.0
2006,BG,Europe,0.001257,77.0
2006,CN,Asia,0.019887,13.0
2006,CZ,Europe,0.003144,48.0
2006,DK,Europe,0.008599,28.0
2006,ET,Africa,0.000869,87.0
2006,FI,Europe,0.005231,40.0
2006,HR,Europe,0.001225,78.0
2006,HU,Europe,0.001997,56.0
2006,IE,Europe,0.010632,21.0
2006,IL,Asia,0.003949,43.0
2006,KR,Asia,0.015314,15.0
2006,LI,Europe,5.5e-05,208.0
2006,LT,Europe,0.001394,74.0
2006,LU,Europe,0.001538,68.0
2006,NZ,Oceania,0.009161,26.0
2006,PG,Oceania,0.000284,132.0
2006,PL,Europe,0.005853,36.0
2006,RO,Europe,0.002289,54.0
2006,SE,Europe,0.015066,16.0
2006,SI,Europe,0.000948,84.0
2006,SK,Europe,0.001278,76.0
2006,TH,Asia,0.003376,47.0
2006,UA,Europe,0.002003,55.0
2006,UG,Africa,0.001334,75.0
2006,VN,Asia,0.003143,49.0
2006,BT,Asia,0.00026,139.0
2006,BW,Africa,0.000824,89.0
2006,FJ,Oceania,0.000277,136.0
2006,HK,Asia,0.006693,33.0
2006,KE,Africa,0.001573,66.0
2006,KH,Asia,0.000188,156.0
2006,KW,Asia,0.001397,73.0
2006,NO,Europe,0.007477,31.0
2006,PA,North America,0.000638,96.0
2006,PH,Asia,0.001571,67.0
2006,TL,Asia,0.000202,148.0
2006,TO,Oceania,0.00019,155.0
2006,ZW,Africa,0.000561,109.0
2006,AZ,Asia,0.000315,126.0
2006,BB,North America,0.000591,102.0
2006,JM,North America,0.000504,113.0
2006,TT,North America,0.000479,116.0
2006,TZ,Africa,0.001463,70.0
2006,EH,Africa,5.5e-05,208.0
2006,BF,Africa,0.000268,137.0
2006,BJ,Africa,0.000222,143.0
2006,CI,Africa,0.000212,146.0
2006,CM,Africa,0.000569,106.0
2006,EE,Europe,0.000594,101.0
2006,GH,Africa,0.001681,64.0
2006,GY,South America,8.8e-05,194.0
2006,MW,Africa,0.000481,115.0
2006,RW,Africa,0.000427,119.0
2006,TN,Africa,0.001048,83.0
2006,SN,Africa,0.000359,123.0
2006,BM,North America,0.000108,176.0
2006,MM,Asia,0.00025,140.0
2006,CR,North America,0.001747,61.0
2006,HT,North America,0.000172,158.0
2006,GT,North America,0.000555,111.0
2006,GW,Africa,0.00017,159.0
2006,IO,Oceania,8.2e-05,197.0
2006,MZ,Africa,0.000565,108.0
2006,NG,Africa,0.001697,63.0
2006,NI,North America,0.00057,105.0
2006,BS,North America,0.000128,170.0
2006,TC,North America,9.2e-05,190.0
2006,BY,Europe,0.000305,129.0
2006,BZ,North America,0.000105,181.0
2006,LY,Africa,0.001206,79.0
2006,ME,Europe,0.000194,151.0
2006,NE,Africa,0.000112,174.0
2006,ZM,Africa,0.000662,93.0
2006,LR,Africa,0.000197,150.0
2006,CG,Africa,9.9e-05,183.0
2006,KG,Asia,0.000322,125.0
2006,MC,Europe,0.000141,168.0
2006,MG,Africa,0.000294,131.0
2006,MT,Europe,0.000577,104.0
2006,GN,Africa,8.8e-05,194.0
2006,SV,North America,0.000193,153.0
2006,GA,Africa,9.1e-05,191.0
2006,CX,Oceania,5.5e-05,208.0
2006,MN,Asia,0.000414,120.0
2006,MO,Asia,0.000313,128.0
2006,KM,Africa,6.8e-05,201.0
2006,CV,Africa,0.000384,121.0
2006,CW,North America,9.9e-05,183.0
2006,DZ,Africa,0.001106,82.0
2006,GE,Asia,0.000467,118.0
2006,IS,Europe,0.001645,65.0
2006,KP,Asia,0.000148,164.0
2006,LS,Africa,0.00028,135.0
2006,LV,Europe,0.000618,100.0
2006,TD,Africa,5.5e-05,208.0
2006,UZ,Asia,7.7e-05,199.0
2006,XK,Other,0.000144,167.0
2006,DJ,Africa,9.1e-05,191.0
2006,GL,North America,0.000229,142.0
2006,DM,North America,0.000114,173.0
2006,KZ,Asia,0.000925,85.0
2006,ER,Africa,7.6e-05,200.0
2006,MD,Europe,0.000216,145.0
2006,VU,Oceania,5.5e-05,208.0
2006,FK,South America,8e-05,198.0
2006,CF,Africa,5.5e-05,208.0
2006,LA,Asia,0.0002,149.0
2006,ML,Africa,0.000204,147.0
2006,MU,Africa,0.000567,107.0
2006,NC,Oceania,0.000267,138.0
2006,PF,Oceania,9.1e-05,191.0
2006,RE,Africa,0.000332,124.0
2006,TG,Africa,0.000136,169.0
2006,VA,Europe,0.00024,141.0
2006,GD,North America,0.000282,133.0
2006,MV,Asia,0.000315,126.0
2006,SL,Africa,0.000108,176.0
2006,SM,Europe,8.4e-05,196.0
2006,SZ,Africa,0.00012,172.0
2006,TM,Asia,5.5e-05,208.0
2006,GF,South America,0.000164,161.0
2006,GM,Africa,0.000222,143.0
2006,GP,North America,0.000281,134.0
2006,MQ,North America,5.5e-05,208.0
2006,GU,Oceania,0.000149,163.0
2006,IM,Europe,0.000108,176.0
2006,JE,Europe,6.6e-05,203.0
2006,SS,Africa,0.00011,175.0
2006,KN,North America,0.000153,162.0
2006,LC,North America,0.000108,176.0
2006,TJ,Asia,0.000145,166.0
2006,MR,Africa,6.6e-05,203.0
2006,MS,North America,9.3e-05,189.0
2006,MP,Oceania,9.9e-05,183.0
2006,PW,Oceania,0.000121,171.0
2006,SR,South America,6.8e-05,201.0
2006,WS,Oceania,5.5e-05,208.0
2006,SJ,Europe,5.5e-05,208.0
2006,PN,Oceania,0.000108,176.0
2006,SC,Africa,0.000194,151.0
2006,BI,Africa,5.5e-05,208.0
2006,SB,Oceania,0.000146,165.0
2006,SX,North America,0.000168,160.0
2006,MF,North America,5.5e-05,208.0
2006,VI,North America,6.6e-05,203.0
2006,VG,North America,6.3e-05,207.0
2007,ES,Europe,0.056111,3.0
2007,AD,Europe,0.000234,146.0
2007,US,North America,0.147034,1.0
2007,AF,Asia,0.00032,135.0
2007,AE,Asia,0.005598,34.0
2007,AU,Oceania,0.03806,6.0
2007,BD,Asia,0.002148,58.0
2007,CA,North America,0.033183,7.0
2007,CY,Europe,0.003808,43.0
2007,DK,Europe,0.011391,20.0
2007,DZ,Africa,0.000632,99.0
2007,EG,Africa,0.004994,39.0
2007,FI,Europe,0.005295,37.0
2007,FR,Europe,0.045632,5.0
2007,GB,Europe,0.121324,2.0
2007,GH,Africa,0.001394,65.0
2007,HK,Asia,0.005544,35.0
2007,HU,Europe,0.002939,51.0
2007,IE,Europe,0.010912,21.0
2007,IN,Asia,0.014567,16.0
2007,IQ,Asia,0.000369,126.0
2007,IR,Asia,0.003221,49.0
2007,IS,Europe,0.001972,59.0
2007,JE,Europe,8.3e-05,206.0
2007,JO,Asia,0.003749,45.0
2007,JP,Asia,0.019551,12.0
2007,KZ,Asia,0.000618,101.0
2007,LB,Asia,0.001296,67.0
2007,MA,Africa,0.000905,86.0
2007,MY,Asia,0.01073,22.0
2007,NP,Asia,0.001201,70.0
2007,NZ,Oceania,0.008891,28.0
2007,PH,Asia,0.001025,80.0
2007,PK,Asia,0.003796,44.0
2007,PS,Asia,0.000869,88.0
2007,PT,Europe,0.018859,13.0
2007,QA,Asia,0.00234,56.0
2007,SA,Asia,0.006483,33.0
2007,SE,Europe,0.016868,14.0
2007,SG,Asia,0.009953,25.0
2007,SY,Asia,0.001383,66.0
2007,TR,Asia,0.00967,26.0
2007,TT,North America,0.000549,107.0
2007,UA,Europe,0.001532,63.0
2007,YE,Asia,0.000512,109.0
2007,ZA,Africa,0.007902,30.0
2007,IL,Asia,0.003627,46.0
2007,IT,Europe,0.024409,8.0
2007,ST,Africa,7.1e-05,209.0
2007,AG,North America,0.000202,153.0
2007,AT,Europe,0.010351,23.0
2007,AL,Europe,0.000577,106.0
2007,BG,Europe,0.00099,83.0
2007,CO,South America,0.01034,24.0
2007,DE,Europe,0.04898,4.0
2007,MK,Europe,0.000629,100.0
2007,NL,Europe,0.021967,10.0
2007,XK,Other,0.000158,170.0
2007,BR,South America,0.016297,15.0
2007,AM,Asia,0.000294,138.0
2007,NO,Europe,0.00962,27.0
2007,RU,Europe,0.003374,48.0
2007,AO,Africa,0.000798,90.0
2007,BW,Africa,0.000523,108.0
2007,CU,North America,0.001186,72.0
2007,CZ,Europe,0.003962,41.0
2007,AQ,Other,9.3e-05,197.0
2007,BE,Europe,0.012268,19.0
2007,AR,South America,0.005082,38.0
2007,BO,South America,0.000658,98.0
2007,CH,Europe,0.024075,9.0
2007,CL,South America,0.006879,32.0
2007,DO,North America,0.000891,87.0
2007,EC,South America,0.002745,53.0
2007,MX,North America,0.012577,18.0
2007,PE,South America,0.004453,40.0
2007,PY,South America,0.000706,95.0
2007,UY,South America,0.00099,83.0
2007,VE,South America,0.002788,52.0
2007,AS,Oceania,9.3e-05,197.0
2007,CN,Asia,0.020496,11.0
2007,ET,Africa,0.001004,82.0
2007,GE,Asia,0.000423,117.0
2007,GR,Europe,0.007382,31.0
2007,HN,North America,0.000455,113.0
2007,HR,Europe,0.001041,79.0
2007,ID,Asia,0.003829,42.0
2007,KE,Africa,0.00259,54.0
2007,KG,Asia,0.000198,154.0
2007,LI,Europe,0.000164,168.0
2007,NI,North America,0.000613,102.0
2007,PL,Europe,0.0055,36.0
2007,RO,Europe,0.003148,50.0
2007,RS,Europe,0.001939,60.0
2007,SI,Europe,0.00113,74.0
2007,SK,Europe,0.001279,69.0
2007,TW,Asia,0.00868,29.0
